,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg
426,/players/e/elyme01.html,Melvin Ely,2003,2014,C,Fresno State,6-10,260,"May 2, 1978",0.0,.000,0.0,.460,.460,2.1,4.5,.625,1.1,1.8,375,5.3,0.0,.333,0.0,,11.0,.577,6.4,.648,4.6,3.0,124,15.7
427,/players/e/embiijo01.html,Joel Embiid,2017,2022,C,Kansas,7-0,280,"March 16, 1994",3.5,.337,1.2,.522,.488,8.5,17.4,.811,7.8,9.6,325,25.9,0.2,.200,0.0,,6.1,.626,3.8,.685,5.1,3.5,28,11.2
428,/players/e/emmetan01.html,Andre Emmett,2005,2012,F,Texas Tech,6-5,230,"August 27, 1982",0.1,.000,0.0,.462,.462,0.4,0.9,.615,0.6,0.9,14,1.4,1.4,.312,0.4,,13.8,.500,6.9,.703,4.9,3.4,128,17.6
429,/players/e/engliki01.html,Kim English,2013,2013,G,Missouri,6-6,200,"September 24, 1988",1.2,.280,0.3,.438,.375,1.0,2.7,.724,0.5,0.7,41,2.9,4.3,.394,1.7,,8.7,.420,3.7,.727,2.9,2.1,141,11.1
430,/players/e/ennisja01.html,James Ennis III,2015,2022,F,Cal State Long Beach,6-6,215,"July 1, 1990",2.2,.360,0.8,.537,.457,2.3,5.0,.797,1.3,1.6,395,6.7,4.1,.354,1.5,,9.0,.493,4.5,.788,3.6,2.8,67,13.2
431,/players/e/ennisty01.html,Tyler Ennis,2015,2018,G,Syracuse,6-3,194,"August 24, 1994",1.1,.317,0.4,.463,.419,1.7,4.1,.768,0.4,0.5,186,4.2,2.5,.353,0.9,,10.6,.411,4.4,.765,4.4,3.4,34,12.9
432,/players/e/erdense01.html,Semih Erden,2011,2012,C,,7-0,240,"July 28, 1986",0.0,,0.0,.546,.546,1.5,2.7,.594,0.9,1.5,69,3.8,,,,,,,,,,,,
433,/players/e/eubandr01.html,Drew Eubanks,2019,2022,F,Oregon State,6-9,245,"February 1, 1997",0.1,.333,0.0,.591,.585,2.2,3.8,.747,1.2,1.6,167,5.7,0.0,,0.0,,7.8,.598,4.7,.693,3.5,2.4,96,11.7
434,/players/e/evansja02.html,Jacob Evans,2019,2020,G-F,Cincinnati,6-4,210,"June 18, 1997",0.9,.315,0.3,.382,.337,1.1,3.2,.833,0.4,0.5,59,2.8,4.4,.377,1.7,,9.4,.429,4.0,.755,2.7,2.0,105,11.7
435,/players/e/evansja01.html,Jawun Evans,2018,2019,G,Oklahoma State,6-0,185,"July 26, 1996",1.0,.263,0.3,.373,.345,1.6,4.8,.776,0.7,0.9,56,4.2,2.5,.407,1.0,,12.7,.448,5.7,.818,5.1,4.2,54,16.6
436,/players/e/evansje01.html,Jeremy Evans,2011,2018,F,Western Kentucky,6-9,200,"October 24, 1987",0.1,.231,0.0,.573,.569,1.5,2.6,.687,0.6,0.8,250,3.5,0.2,.364,0.1,,5.0,.639,3.2,.684,2.2,1.5,134,7.9
437,/players/e/evansre01.html,Reggie Evans,2003,2015,F,Iowa,6-8,245,"May 18, 1980",0.0,.091,0.0,.466,.465,1.4,2.9,.528,1.3,2.5,809,4.1,0.0,.500,0.0,,9.7,.486,4.7,.625,9.4,5.9,69,15.3
438,/players/e/evansty01.html,Tyreke Evans,2010,2019,G-F,Memphis,6-6,220,"September 19, 1989",2.6,.323,0.8,.471,.440,5.9,13.4,.757,3.1,4.1,594,15.7,3.4,.274,0.9,,13.6,.455,6.2,.711,5.2,3.7,37,17.1
439,/players/e/ewingda01.html,Daniel Ewing,2006,2007,G,Duke,6-3,185,"March 26, 1983",1.0,.295,0.3,.433,.389,1.3,3.3,.780,0.6,0.7,127,3.4,4.0,.392,1.6,,9.0,.432,3.9,.746,2.9,2.2,138,11.6
440,/players/e/ewingpa02.html,Patrick Ewing,2011,2011,F,"Indiana, Georgetown",6-8,235,"May 20, 1984",0.3,.000,0.0,.000,.000,0.0,0.7,.750,0.4,0.6,7,0.4,0.7,.360,0.3,,3.1,.518,1.6,.584,1.6,0.9,127,4.3
441,/players/e/exumda01.html,Dante Exum,2015,2021,G,,6-5,214,"July 13, 1995",2.2,.305,0.7,.473,.407,2.1,5.1,.764,0.8,1.1,245,5.7,,,,,,,,,,,,
442,/players/e/eyengch01.html,Christian Eyenga,2011,2012,F,,6-5,210,"June 22, 1989",1.8,.277,0.5,.450,.411,2.7,6.5,.611,0.4,0.7,51,6.3,,,,,,,,,,,,
443,/players/e/ezelife01.html,Festus Ezeli,2013,2016,C,Vanderbilt,6-11,255,"October 21, 1989",0.0,,0.0,.513,.513,1.6,3.2,.557,1.0,1.7,170,4.2,0.0,,0.0,,4.9,.562,2.7,.584,3.9,2.3,121,7.7
444,/players/f/fallta01.html,Tacko Fall,2020,2022,C,Central Florida,7-6,311,"December 10, 1995",0.0,,0.0,.673,.673,1.0,1.5,.320,0.2,0.7,37,2.2,0.0,.000,0.0,,5.8,.740,4.3,.432,3.3,1.4,115,10.1
445,/players/f/farieke01.html,Kenneth Faried,2012,2019,F-C,Morehead State University,6-8,220,"November 19, 1989",0.1,.222,0.0,.548,.546,4.6,8.4,.654,2.2,3.3,478,11.4,0.1,.250,0.0,,10.1,.569,5.8,.583,5.6,3.2,136,14.8
446,/players/f/farmajo01.html,Jordan Farmar,2007,2017,G,UCLA,6-2,180,"November 30, 1986",3.1,.374,1.2,.507,.423,2.9,6.8,.739,0.8,1.0,504,7.7,4.4,.333,1.5,,10.8,.410,4.4,.760,4.0,3.0,66,13.3
447,/players/f/farmede01.html,Desmon Farmer,2007,2009,G,USC,6-5,220,"October 7, 1981",1.8,.250,0.5,.397,.310,0.8,2.6,1.000,0.3,0.3,11,2.4,5.0,.338,1.7,,10.6,.410,4.3,.746,3.9,2.9,121,13.3
448,/players/f/favervi01.html,Vítor Luiz Faverani,2014,2014,C,,6-11,260,"May 5, 1988",1.1,.300,0.3,.476,.435,1.7,4.0,.649,0.6,1.0,37,4.4,,,,,,,,,,,,
449,/players/f/favorde01.html,Derrick Favors,2011,2022,F-C,Georgia Tech,6-9,265,"July 15, 1991",0.2,.198,0.0,.537,.534,4.3,8.1,.663,1.9,2.8,790,10.6,0.0,.000,0.0,,8.1,.611,5.0,.629,4.0,2.5,36,12.4
450,/players/f/fazekni01.html,Nick Fazekas,2008,2008,F,Nevada,6-11,235,"June 17, 1985",0.1,.000,0.0,.561,.561,1.8,3.2,.682,0.6,0.8,26,4.1,2.6,.341,0.9,,12.9,.532,6.9,.815,5.1,4.2,131,18.8
451,/players/f/feldeka01.html,Kay Felder,2017,2018,G,Oakland,5-9,176,"March 29, 1995",0.7,.268,0.2,.388,.364,1.4,3.9,.754,0.8,1.1,58,3.8,4.1,.345,1.4,,12.9,.426,5.5,.822,6.2,5.1,101,17.5
452,/players/f/feliccr01.html,Cristiano Felício,2016,2021,F-C,,6-11,270,"July 7, 1992",0.1,.000,0.0,.572,.572,1.7,3.0,.673,0.9,1.3,252,4.3,,,,,,,,,,,,
453,/players/f/felixca01.html,Carrick Felix,2014,2014,G,Arizona State,6-6,201,"August 17, 1990",0.7,.400,0.3,.571,.500,1.0,2.0,.750,0.4,0.6,7,2.7,3.2,.326,1.1,,8.0,.456,3.6,.704,2.6,1.9,94,10.2
454,/players/f/felixno01.html,Noel Felix,2006,2006,F,Fresno State,6-9,225,"October 4, 1981",0.3,.333,0.1,.260,.240,0.5,2.1,.625,0.4,0.7,12,1.5,0.3,.212,0.1,,4.5,.501,2.3,.583,1.4,0.8,128,5.4
455,/players/f/feltora01.html,Raymond Felton,2006,2019,G,UNC,6-1,205,"June 26, 1984",2.9,.329,1.0,.459,.412,4.2,10.3,.790,1.8,2.2,971,11.2,4.6,.375,1.7,,9.7,.423,4.1,.731,3.5,2.6,101,12.5
456,/players/f/fergude01.html,Desmond Ferguson,2004,2004,G-F,"Missouri, Detroit Mercy",6-7,203,"July 22, 1977",1.1,.375,0.4,.542,.417,0.7,1.7,.000,0.0,0.3,7,1.9,5.3,.395,2.1,,8.4,.402,3.4,.753,1.5,1.1,116,9.9
457,/players/f/fergute01.html,Terrance Ferguson,2018,2021,G-F,,6-6,190,"May 17, 1998",2.9,.334,1.0,.522,.404,1.6,4.1,.753,0.3,0.4,204,4.5,,,,,,,,,,,,
458,/players/f/fernaru01.html,Rudy Fernández,2009,2012,G,,6-6,185,"April 4, 1985",4.6,.360,1.7,.511,.399,3.0,7.4,.840,1.4,1.7,249,9.1,,,,,,,,,,,,
459,/players/f/fernabr01.html,Bruno Fernando,2020,2022,F,Maryland,6-9,240,"August 15, 1998",0.3,.146,0.1,.537,.527,1.3,2.5,.608,0.5,0.8,119,3.2,0.2,.308,0.1,,7.6,.595,4.5,.763,3.8,2.9,64,12.0
460,/players/f/ferreyo01.html,Yogi Ferrell,2017,2021,G,Indiana,6-0,178,"May 9, 1993",3.1,.365,1.1,.504,.420,2.8,6.6,.835,1.0,1.2,259,7.7,5.0,.399,2.0,,10.8,.432,4.6,.830,3.9,3.2,137,14.5
461,/players/f/fesenky01.html,Kyrylo Fesenko,2008,2012,C,,7-1,288,"December 24, 1986",0.0,.000,0.0,.496,.496,0.9,1.9,.410,0.4,1.0,135,2.3,,,,,,,,,,,,
462,/players/f/fieldla01.html,Landry Fields,2011,2015,F,Stanford,6-7,210,"June 27, 1988",1.4,.332,0.5,.515,.473,2.7,5.7,.666,1.0,1.4,255,6.8,2.3,.342,0.8,,8.4,.463,3.9,.676,3.3,2.3,129,10.8
463,/players/f/finnedo01.html,Dorian Finney-Smith,2017,2022,F,Florida,6-7,220,"May 4, 1993",3.9,.357,1.4,.547,.443,3.0,6.8,.718,0.8,1.1,391,8.1,3.8,.362,1.4,,8.7,.411,3.6,.657,3.2,2.1,134,10.7
464,/players/f/fitchge01.html,Gerald Fitch,2006,2006,G,Kentucky,6-3,188,"August 12, 1982",1.4,.269,0.4,.376,.337,1.7,4.9,.739,0.9,1.3,18,4.7,4.0,.396,1.6,,8.0,.452,3.6,.736,2.9,2.1,127,11.0
465,/players/f/fittsma01.html,Malik Fitts,2021,2022,F,"South Florida, Saint Mary's",6-8,230,"July 4, 1997",0.7,.455,0.3,.472,.333,0.4,1.1,,0.0,0.0,16,1.1,4.0,.392,1.6,,10.3,.458,4.7,.745,3.3,2.5,95,13.5
466,/players/f/florelu01.html,Luis Flores,2005,2005,G,"Rutgers University, Manhattan College",6-2,200,"April 11, 1981",0.6,.500,0.3,.569,.483,0.9,1.8,1.000,0.1,0.1,16,2.2,3.7,.379,1.4,,12.7,.451,5.7,.870,6.1,5.3,119,18.2
467,/players/f/flynnjo01.html,Jonny Flynn,2010,2012,G,Syracuse,6-0,185,"February 6, 1989",2.1,.338,0.7,.442,.400,3.4,8.5,.809,1.7,2.2,163,9.2,4.2,.333,1.4,,12.2,.460,5.6,.782,5.1,4.0,73,16.6
468,/players/f/flynnma01.html,Malachi Flynn,2021,2022,G,"Washington State, San Diego State",6-1,175,"May 10, 1998",2.9,.325,0.9,.465,.384,2.2,5.8,.747,0.7,0.9,87,6.0,6.2,.363,2.2,,11.4,.420,4.8,.833,3.1,2.6,94,14.4
469,/players/f/footeje01.html,Jeff Foote,2012,2012,C,Cornell,7-0,265,"July 14, 1987",0.0,,0.0,.333,.333,0.5,1.5,,0.0,0.0,4,1.0,0.0,,0.0,,7.4,.573,4.2,.603,4.3,2.6,87,11.0
470,/players/f/forbebr01.html,Bryn Forbes,2017,2022,G,Michigan State,6-2,205,"July 23, 1993",4.2,.412,1.7,.554,.438,3.3,7.5,.817,0.8,1.0,404,9.1,5.4,.435,2.3,,9.1,.449,4.1,.821,2.5,2.1,138,12.6
471,/players/f/forbega01.html,Gary Forbes,2011,2012,F,"Virginia, UMass",6-7,220,"February 25, 1985",1.3,.340,0.4,.478,.434,2.1,4.9,.702,1.1,1.6,111,5.8,3.2,.299,1.0,,10.7,.426,4.5,.653,4.1,2.7,129,12.7
472,/players/f/fordal03.html,Aleem Ford,2022,2022,F,Wisconsin,6-8,220,"December 22, 1997",3.0,.133,0.4,.350,.300,1.2,4.0,,0.0,0.0,5,2.8,3.5,.348,1.2,,5.7,.403,2.3,.763,0.9,0.7,126,6.5
473,/players/f/fordsh02.html,Sharrod Ford,2006,2006,F,Clemson,6-9,225,"January 9, 1982",0.0,,0.0,.667,.667,0.7,1.0,,0.0,0.0,3,1.3,0.0,.000,0.0,,7.1,.540,3.8,.570,3.8,2.2,118,9.8
474,/players/f/fordtj01.html,T.J. Ford,2004,2012,G,Texas,6-0,165,"March 24, 1983",1.0,.289,0.3,.448,.433,4.3,9.8,.815,2.4,2.9,429,11.2,1.5,.228,0.3,,10.5,.406,4.3,.801,5.0,4.0,66,12.9
475,/players/f/forretr01.html,Trent Forrest,2021,2022,G,Florida State,6-4,210,"June 12, 1998",0.6,.189,0.1,.496,.473,1.2,2.5,.851,0.6,0.8,89,3.1,0.8,.248,0.2,,6.2,.462,2.8,.748,3.3,2.5,137,8.3
476,/players/f/fortsco01.html,Courtney Fortson,2012,2012,G,Arkansas,5-11,185,"May 23, 1988",1.3,.231,0.3,.391,.344,1.1,3.2,.667,1.0,1.5,10,3.5,3.8,.311,1.2,,13.4,.397,5.3,.677,6.1,4.1,47,16.0
477,/players/f/fournev01.html,Evan Fournier,2013,2022,G-F,,6-7,205,"October 29, 1992",5.2,.382,2.0,.533,.446,5.1,11.5,.799,2.0,2.5,642,14.3,,,,,,,,,,,,
478,/players/f/foxde01.html,De'Aaron Fox,2018,2022,G,Kentucky,6-3,185,"December 20, 1997",3.5,.320,1.1,.499,.462,7.0,15.3,.725,3.9,5.3,322,19.1,1.9,.246,0.5,,12.4,.479,5.9,.736,5.9,4.3,36,16.7
479,/players/f/foyera01.html,Randy Foye,2007,2017,G,Villanova,6-4,213,"September 24, 1983",4.0,.366,1.5,.482,.401,3.6,9.0,.852,1.6,1.9,752,10.3,4.9,.329,1.6,,13.1,.399,5.2,.781,3.8,3.0,131,15.0
480,/players/f/frahmri01.html,Richie Frahm,2004,2008,G,Gonzaga,6-5,210,"August 14, 1977",1.9,.356,0.7,.521,.411,1.3,3.1,.810,0.4,0.5,140,3.6,5.1,.423,2.2,,9.2,.449,4.1,.799,2.6,2.1,130,12.5
481,/players/f/frankja01.html,Jamaal Franklin,2014,2015,G,San Diego State,6-5,191,"July 21, 1991",0.5,.462,0.3,.488,.415,0.7,1.7,1.000,0.1,0.1,24,1.8,3.8,.302,1.2,,10.0,.426,4.3,.780,5.1,4.0,85,13.7
482,/players/f/frankro01.html,Robert Franks,2021,2021,F,Washington State,6-7,225,"December 18, 1996",2.1,.333,0.7,.554,.464,1.9,4.0,.923,1.7,1.9,7,6.1,4.0,.378,1.5,,8.9,.467,4.2,.829,2.8,2.3,111,12.2
483,/players/f/frazime01.html,Melvin Frazier,2019,2020,G,Tulane,6-5,215,"August 30, 1996",0.8,.364,0.3,.473,.400,0.8,1.9,.375,0.1,0.3,29,1.9,2.8,.312,0.9,,7.9,.481,3.8,.653,3.2,2.1,94,10.6
484,/players/f/frazimi01.html,Michael Frazier,2020,2020,G,Florida,6-3,200,"March 8, 1994",1.8,.174,0.3,.310,.241,0.5,2.2,.643,0.7,1.1,13,2.1,5.2,.432,2.2,,7.1,.443,3.1,.854,1.6,1.3,101,9.9
485,/players/f/fraziti01.html,Tim Frazier,2015,2022,G,Penn State,6-0,170,"November 1, 1990",1.4,.323,0.5,.451,.400,1.8,4.4,.723,0.9,1.2,289,4.9,1.8,.310,0.5,,9.0,.418,3.8,.774,4.3,3.4,135,11.4
486,/players/f/fredeji01.html,Jimmer Fredette,2012,2019,G,BYU,6-2,195,"February 25, 1989",2.2,.372,0.8,.484,.409,2.2,5.3,.879,0.8,0.9,241,6.0,5.4,.394,2.1,,13.3,.455,6.0,.882,5.1,4.5,139,18.7
487,/players/k/kanteen01.html,Enes Freedom,2012,2022,C,,6-10,250,"May 20, 1992",0.2,.289,0.1,.551,.548,4.6,8.4,.777,1.9,2.5,748,11.2,,,,,,,,,,,,
488,/players/f/freeljo01.html,Joel Freeland,2013,2015,F-C,,6-10,250,"February 7, 1987",0.0,.000,0.0,.459,.459,1.4,3.0,.728,0.4,0.5,151,3.2,,,,,,,,,,,,
489,/players/f/freijma01.html,Matt Freije,2005,2007,F,Vanderbilt,6-10,240,"October 2, 1981",1.8,.224,0.4,.340,.293,1.3,4.3,.714,0.2,0.3,42,3.2,4.3,.355,1.5,,11.7,.448,5.2,.786,4.7,3.7,121,15.6
490,/players/f/fryech01.html,Channing Frye,2006,2019,C-F,Arizona,7-0,255,"May 17, 1983",3.0,.388,1.2,.519,.440,3.3,7.5,.822,1.0,1.2,890,8.7,0.2,.261,0.0,,9.5,.562,5.3,.759,3.7,2.8,133,13.5
491,/players/f/fullehi01.html,Hiram Fuller,2004,2004,F,Fresno State,6-9,240,"May 15, 1981",0.0,,0.0,.375,.375,0.8,2.0,.333,0.5,1.5,4,2.0,0.2,.091,0.0,,5.2,.503,2.6,.649,3.4,2.2,60,7.4
492,/players/f/fultzma01.html,Markelle Fultz,2018,2022,G,Washington,6-3,209,"May 29, 1998",1.4,.268,0.4,.466,.448,4.5,10.0,.708,1.5,2.1,128,10.8,5.0,.413,2.1,,17.6,.476,8.4,.649,6.7,4.4,25,23.2
493,/players/g/gabriwe01.html,Wenyen Gabriel,2020,2022,F,Kentucky,6-9,205,"March 26, 1997",1.1,.333,0.4,.503,.435,1.2,2.6,.647,0.6,0.9,73,3.3,2.3,.367,0.8,,4.6,.426,2.0,.622,1.5,0.9,75,5.7
494,/players/g/gadzuda01.html,Dan Gadzuric,2003,2012,C,UCLA,6-11,240,"February 2, 1978",0.0,.000,0.0,.500,.500,2.0,4.0,.498,0.7,1.4,527,4.7,0.0,.000,0.0,,8.2,.548,4.5,.449,3.5,1.6,122,10.5
495,/players/g/gaffoda01.html,Daniel Gafford,2020,2022,F,Arkansas,6-10,234,"October 1, 1998",0.0,.000,0.0,.690,.690,3.1,4.5,.657,1.2,1.8,165,7.4,0.0,,0.0,,8.9,.635,5.6,.562,5.3,3.0,67,14.3
496,/players/g/gaide01.html,Deng Gai,2006,2006,F,Fairfield,6-9,250,"March 22, 1982",0.0,,0.0,,,0.0,0.0,,0.0,0.0,2,0.0,2.2,.335,0.7,,9.8,.473,4.6,.736,3.7,2.7,100,12.7
497,/players/g/gainere01.html,Reece Gaines,2004,2006,G,Louisville,6-6,205,"January 7, 1981",0.4,.269,0.1,.348,.324,0.7,2.1,.606,0.3,0.5,71,1.7,4.7,.383,1.8,,11.2,.452,5.1,.750,4.9,3.6,125,15.6
498,/players/g/gainesu01.html,Sundiata Gaines,2010,2012,G,Georgia,6-1,185,"April 18, 1986",1.3,.301,0.4,.445,.397,1.6,4.1,.562,0.9,1.6,113,4.5,3.3,.303,1.0,,10.0,.411,4.1,.591,4.6,2.7,123,11.9
499,/players/g/gallida01.html,Danilo Gallinari,2009,2022,F,,6-10,233,"August 8, 1988",5.1,.381,2.0,.515,.427,4.7,11.1,.877,4.1,4.7,725,15.5,,,,,,,,,,,,
500,/players/g/gallola01.html,Langston Galloway,2015,2022,G,Saint Joseph's,6-1,200,"December 9, 1991",3.8,.368,1.4,.494,.397,2.9,7.3,.816,0.9,1.1,452,8.1,6.1,.426,2.6,,11.3,.438,4.9,.821,3.1,2.5,133,15.0
501,/players/g/garbajo01.html,Jorge Garbajosa,2007,2008,F,,6-9,245,"December 19, 1977",2.8,.344,1.0,.480,.415,3.1,7.5,.731,0.8,1.1,74,8.0,,,,,,,,,,,,
502,/players/g/garcial01.html,Alex Garcia,2004,2005,G,,6-3,220,"March 4, 1980",1.8,.278,0.5,.364,.322,1.9,5.9,.667,0.4,0.6,10,4.7,,,,,,,,,,,,
503,/players/g/garcifr01.html,Francisco García,2006,2015,F-G,Louisville,6-7,195,"December 31, 1981",3.0,.357,1.1,.507,.427,2.8,6.7,.799,1.1,1.4,549,7.9,5.0,.369,1.8,,10.5,.448,4.7,.849,3.7,3.2,98,14.4
504,/players/g/gardnth01.html,Thomas Gardner,2008,2009,G,Missouri,6-5,225,"February 8, 1985",1.8,.200,0.4,.364,.305,0.9,3.0,.333,0.1,0.3,20,2.3,6.0,.336,2.0,,10.3,.396,4.1,.777,2.3,1.8,89,12.0
505,/players/g/garinpa01.html,Patricio Garino,2017,2017,G-F,George Washington,6-6,210,"May 17, 1993",1.0,.000,0.0,.000,.000,0.0,1.4,,0.0,0.0,5,0.0,2.2,.364,0.8,,8.7,.508,4.4,.671,3.6,2.4,129,12.0
506,/players/g/garlada01.html,Darius Garland,2020,2022,G,Vanderbilt,6-1,192,"January 26, 2000",5.6,.376,2.1,.514,.442,6.5,14.7,.878,2.2,2.4,178,17.3,4.6,.478,2.2,,10.8,.537,5.8,.750,3.2,2.4,5,16.2
507,/players/g/garrebi01.html,Billy Garrett,2019,2019,G,DePaul,6-6,213,"October 16, 1994",2.0,.000,0.0,.407,.407,2.8,6.8,1.000,1.0,1.0,4,6.5,3.5,.323,1.1,,9.6,.386,3.7,.841,5.4,4.5,125,13.1
508,/players/g/garredi02.html,Diante Garrett,2013,2014,G,Iowa State,6-4,190,"November 3, 1988",1.2,.351,0.4,.435,.373,1.3,3.5,.682,0.2,0.2,90,3.2,2.6,.297,0.8,,9.7,.407,3.9,.729,2.7,2.0,128,10.7
509,/players/g/garrema01.html,Marcus Garrett,2022,2022,G,Kansas,6-5,205,"November 9, 1998",0.3,.250,0.1,.262,.238,0.4,1.8,.400,0.2,0.4,12,1.1,1.6,.302,0.5,,6.4,.445,2.8,.635,2.3,1.5,129,7.6
510,/players/g/garubus01.html,Usman Garuba,2022,2022,F,,6-8,220,"March 9, 2002",0.8,.235,0.2,.474,.421,0.8,1.8,.714,0.2,0.3,21,2.0,,,,,,,,,,,,
511,/players/g/garzalu01.html,Luka Garza,2022,2022,F-C,Iowa,6-11,235,"December 27, 1998",1.4,.333,0.5,.504,.450,1.9,4.2,.655,1.2,1.8,31,5.4,2.6,.367,0.9,,12.6,.546,6.9,.701,5.0,3.5,127,18.2
512,/players/g/gasolma01.html,Marc Gasol,2009,2021,C,,6-11,255,"January 29, 1985",1.3,.360,0.5,.503,.481,5.2,10.8,.776,3.2,4.1,891,14.0,,,,,,,,,,,,
513,/players/g/gayru01.html,Rudy Gay,2007,2022,F,UConn,6-8,250,"August 17, 1986",3.1,.350,1.1,.493,.453,6.2,13.6,.799,2.9,3.6,1061,16.3,2.3,.378,0.9,,10.8,.461,5.0,.721,3.8,2.8,64,13.6
514,/players/g/gbinimi01.html,Michael Gbinije,2017,2017,G,"Duke, Syracuse",6-7,200,"June 5, 1992",0.4,.000,0.0,.100,.100,0.1,1.1,1.000,0.2,0.2,9,0.4,3.4,.387,1.3,,7.5,.454,3.4,.639,2.6,1.7,120,9.8
515,/players/g/geeal01.html,Alonzo Gee,2010,2017,G,Alabama,6-6,225,"May 29, 1987",1.4,.325,0.4,.474,.434,2.4,5.5,.754,1.4,1.8,417,6.6,2.8,.325,0.9,,10.4,.447,4.7,.632,4.0,2.5,128,12.7
516,/players/g/gelabmi01.html,Mickaël Gelabale,2007,2013,F,,6-7,215,"May 22, 1983",0.9,.316,0.3,.508,.470,1.8,3.9,.815,0.7,0.9,145,4.6,,,,,,,,,,,,
517,/players/g/georgpa01.html,Paul George,2011,2022,F,Fresno State,6-8,220,"May 2, 1990",6.6,.382,2.5,.514,.435,6.9,15.9,.848,4.0,4.7,735,20.4,4.9,.396,1.9,,11.4,.447,5.1,.803,4.2,3.4,63,15.5
518,/players/g/georgma01.html,Marcus Georges-Hunt,2017,2018,G,Georgia Tech,6-5,216,"March 28, 1994",0.4,.294,0.1,.464,.418,0.5,1.2,.710,0.5,0.7,47,1.6,2.9,.329,0.9,,10.1,.433,4.4,.749,4.8,3.6,130,13.3
519,/players/g/gibsoda01.html,Daniel Gibson,2007,2013,G,Texas,6-2,190,"February 27, 1986",3.6,.407,1.5,.512,.402,2.7,6.7,.780,1.0,1.3,397,7.8,6.6,.387,2.6,,10.5,.411,4.3,.741,3.4,2.5,68,13.8
520,/players/g/gibsojo01.html,Jonathan Gibson,2017,2018,G,New Mexico State,6-2,185,"November 8, 1987",2.7,.368,1.0,.504,.415,2.3,5.6,.724,1.0,1.4,21,6.7,5.0,.398,2.0,,9.3,.436,4.0,.758,2.2,1.7,131,11.8
521,/players/g/gibsota01.html,Taj Gibson,2010,2022,F,USC,6-9,232,"June 24, 1985",0.2,.254,0.0,.521,.518,3.7,7.2,.712,1.5,2.1,893,9.0,0.0,,0.0,,8.2,.580,4.8,.629,4.6,2.9,105,12.4
522,/players/g/giddejr01.html,J.R. Giddens,2009,2010,G,"Kansas, New Mexico",6-5,215,"February 13, 1985",0.3,.000,0.0,.476,.476,0.8,1.7,.565,0.3,0.6,38,1.9,4.8,.350,1.7,,10.9,.464,5.1,.602,2.5,1.5,122,13.3
523,/players/g/giddejo01.html,Josh Giddey,2022,2022,G,,6-8,210,"October 10, 2002",3.9,.263,1.0,.461,.419,5.2,12.4,.709,1.0,1.5,54,12.5,,,,,,,,,,,,
524,/players/g/gildetr01.html,Trey Gilder,2010,2010,F,"McNeese State University, Northwestern State University",6-9,185,"January 24, 1985",0.0,,0.0,1.000,1.000,0.5,0.5,,0.0,0.0,2,1.0,1.5,.263,0.4,,9.8,.497,4.9,.783,5.1,4.0,62,14.1
525,/players/g/gilesha01.html,Harry Giles,2019,2021,F-C,Duke,6-11,240,"April 22, 1998",0.2,.258,0.1,.517,.511,2.5,4.9,.671,0.8,1.2,142,5.9,0.0,,0.0,,3.0,.577,1.7,.500,0.9,0.5,26,3.9
526,/players/g/gilgesh01.html,Shai Gilgeous-Alexander,2019,2022,G,Kentucky,6-6,180,"July 12, 1998",3.5,.348,1.2,.517,.473,6.5,13.8,.807,3.9,4.9,243,18.2,1.5,.404,0.6,,10.2,.485,4.9,.817,4.7,3.9,37,14.4
527,/players/g/gillan01.html,Anthony Gill,2021,2022,F,"South Carolina, Virginia",6-7,230,"October 17, 1992",0.7,.417,0.3,.617,.552,1.3,2.3,.803,0.8,1.0,67,3.6,0.2,.419,0.1,,6.8,.556,3.8,.680,4.1,2.8,139,10.5
528,/players/g/gillefr01.html,Freddie Gillespie,2021,2022,F,"Carleton College, Baylor",6-9,245,"June 14, 1997",0.0,.000,0.0,.500,.500,1.8,3.7,.650,0.9,1.4,29,4.6,0.0,,0.0,,5.3,.582,3.1,.646,2.3,1.5,56,7.6
529,/players/g/ginobma01.html,Manu Ginóbili,2003,2018,G,,6-6,205,"July 28, 1977",3.8,.369,1.4,.520,.447,4.3,9.7,.827,3.2,3.9,1057,13.3,,,,,,,,,,,,
530,/players/g/giricgo01.html,Gordan Giriček,2003,2008,G-F,,6-6,210,"June 20, 1977",2.0,.368,0.8,.486,.442,3.7,8.4,.823,1.4,1.7,384,9.6,,,,,,,,,,,,
531,/players/g/gladnmi01.html,Mickell Gladness,2012,2012,C,Alabama A&M University,6-11,220,"July 26, 1986",0.0,,0.0,.424,.424,1.0,2.3,.500,0.2,0.5,26,2.2,0.0,.000,0.0,,5.8,.442,2.6,.667,3.2,2.1,85,7.3
532,/players/g/glynian01.html,Andreas Glyniadakis,2007,2007,C,,7-1,280,"August 21, 1981",0.0,,0.0,.471,.471,0.6,1.3,.500,0.1,0.2,13,1.3,,,,,,,,,,,,
